tweet_id,timestamp,name,dogs_stage,rate,jpg_url,img_num,dog_type,confidence_grade,favorite_count,retweet_count
890240255349198849,2017-07-26 15:59:51,Cassie,doggo,14,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,1,Pembroke,0.511319,29384,6536
759793422261743616,2016-07-31 16:50:42,Maggie,doggo,12,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,2,golden_retriever,0.985876,5880,1880
760893934457552897,2016-08-03 17:43:45,Wishes,doggo,11,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,1,Blenheim_spaniel,0.113992,3775,960
758828659922702336,2016-07-29 00:57:05,,doggo,13,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,1,Chesapeake_Bay_retriever,0.480048,11090,3786
775364825476165632,2016-09-12 16:05:54,Finley,doggo,11,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,beagle,0.571229,7343,2938
782305867769217024,2016-10-01 19:47:08,Sampson,doggo,12,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1,briard,0.5044270000000001,16601,5532
782747134529531904,2016-10-03 01:00:34,Deacon,doggo,11,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,golden_retriever,0.560699,7447,1407
786363235746385920,2016-10-13 00:29:39,Rizzo,doggo,13,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,golden_retriever,0.929266,10884,3494
757393109802180609,2016-07-25 01:52:43,,doggo,10,https://pbs.twimg.com/media/CoLNAq6WAAAkmdJ.jpg,2,Labrador_retriever,0.787125,5733,1710
716080869887381504,2016-04-02 01:52:38,,doggo,11,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,1,golden_retriever,0.638625,6611,1849
719991154352222208,2016-04-12 20:50:42,,doggo,10,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,2,golden_retriever,0.605304,4706,1686
724771698126512129,2016-04-26 01:26:53,,doggo,11,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,2,German_short-haired_pointer,0.835491,2288,617
727644517743104000,2016-05-03 23:42:26,,doggo,13,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,2,Great_Pyrenees,0.457164,5726,1693
732375214819057664,2016-05-17 01:00:32,Kyle,doggo,11,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,1,basset,0.000547053,7891,2441
733109485275860992,2016-05-19 01:38:16,,doggo,12,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,1,golden_retriever,0.945523,49042,16402
735256018284875776,2016-05-24 23:47:49,Kellogg,doggo,8,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,1,Staffordshire_bullterrier,0.523191,3253,855
739238157791694849,2016-06-04 23:31:25,,doggo,13,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,1,Eskimo_dog,0.503372,113335,56510
741067306818797568,2016-06-10 00:39:48,,doggo,12,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1,golden_retriever,0.843799,9338,3021
744234799360020481,2016-06-18 18:26:18,,doggo,13,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,1,Labrador_retriever,0.825333,153334,75972
748932637671223296,2016-07-01 17:33:49,Divine,doggo,13,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,1,borzoi,0.742912,5710,2204
750011400160841729,2016-07-04 17:00:26,Piper,doggo,11,https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg,1,Boston_bull,0.0871498,3199,889
751583847268179968,2016-07-09 01:08:47,,doggo,5,https://pbs.twimg.com/media/Cm4phTpWcAAgLsr.jpg,1,dalmatian,0.8683040000000001,4329,1080
752334515931054080,2016-07-11 02:51:40,,doggo,8,https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg,1,Bedlington_terrier,0.399163,3768,1074
752660715232722944,2016-07-12 00:27:52,,doggo,10,https://pbs.twimg.com/media/CnH87L6XYAAF7I_.jpg,2,English_setter,0.0505118,4321,1532
752682090207055872,2016-07-12 01:52:49,,doggo,10,https://pbs.twimg.com/media/CnIQXdYWgAAnsZZ.jpg,2,German_shepherd,0.299966,5932,1569
795464331001561088,2016-11-07 03:14:10,,doggo,13,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,golden_retriever,0.193082,49683,23614
796484825502875648,2016-11-09 22:49:15,,doggo,12,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,cocker_spaniel,0.116924,7589,1762
745433870967832576,2016-06-22 01:50:58,Lenox,doggo,10,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,1,basset,1.44895e-05,6952,2485
829449946868879360,2017-02-08 22:00:52,,doggo,11,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,1,Labrador_retriever,0.315163,10362,1982
831322785565769729,2017-02-14 02:02:51,Pete,doggo,12,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,1,Old_English_sheepdog,0.999715,9178,1532
831939777352105988,2017-02-15 18:54:34,Emanuel,doggo,12,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,1,Pomeranian,0.153862,23706,6030
832032802820481025,2017-02-16 01:04:13,Miguel,doggo,12,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,1,whippet,0.601712,17661,4583
832273440279240704,2017-02-16 17:00:25,Smiley,doggo,14,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,1,Pembroke,0.134081,11215,2296
832998151111966721,2017-02-18 17:00:10,Rhino,doggo,13,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,1,boxer,0.539036,13086,2162
834574053763584002,2017-02-23 01:22:14,,doggo,13,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,1,golden_retriever,0.226564,13457,2478
836753516572119041,2017-03-01 01:42:39,Meera,doggo,12,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,1,schipperke,0.0115635,19057,4551
845397057150107648,2017-03-24 22:08:59,Mimosa,doggo,13,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1,Dandie_Dinmont,0.394404,7446,1728
846514051647705089,2017-03-28 00:07:32,Barney,doggo,13,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,2,golden_retriever,0.650003,43418,11136
854010172552949760,2017-04-17 16:34:26,,doggo,11,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1,English_springer,0.354733,15602,2992
855851453814013952,2017-04-22 18:31:02,,doggo,13,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,1,flat-coated_retriever,0.321676,43783,17043
858843525470990336,2017-05-01 00:40:27,,doggo,13,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,1,golden_retriever,0.57812,14801,3238
871515927908634625,2017-06-04 23:56:03,Napolean,doggo,12,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,2,komondor,0.974781,18758,3140
872967104147763200,2017-06-09 00:02:31,,doggo,12,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,2,Labrador_retriever,0.476913,25284,4877
884162670584377345,2017-07-09 21:29:42,Yogi,doggo,12,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,1,German_shepherd,0.707046,18831,2668
799757965289017345,2016-11-18 23:35:32,Sobe,doggo,13,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,Border_collie,0.442534,8412,2174
828381636999917570,2017-02-05 23:15:47,Doobert,doggo,14,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1,Bedlington_terrier,0.392535,12481,2188
869596645499047938,2017-05-30 16:49:31,Scout,doggo,12,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,1,Chihuahua,0.955156,14903,2829
826848821049180160,2017-02-01 17:44:55,Cupid,doggo,13,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,Great_Pyrenees,0.858764,36010,10020
826958653328592898,2017-02-02 01:01:21,Loki,doggo,12,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,golden_retriever,0.6173890000000001,21396,4930
801115127852503040,2016-11-22 17:28:25,Bones,doggo,12,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,dalmatian,0.823356,8086,2107
802265048156610565,2016-11-25 21:37:47,,doggo,11,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1,Labrador_retriever,0.8971620000000001,6774,1379
808106460588765185,2016-12-12 00:29:28,,doggo,12,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,golden_retriever,0.426183,8823,2214
813096984823349248,2016-12-25 19:00:02,Rocky,doggo,11,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great_Dane,0.128056,10585,3631
813127251579564032,2016-12-25 21:00:18,,doggo,11,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Norwegian_elkhound,0.432416,11821,3128
813202720496779264,2016-12-26 02:00:11,,doggo,11,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,cocker_spaniel,0.701852,9233,1815
813910438903693312,2016-12-28 00:52:25,Chubbs,doggo,11,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian_husky,0.6993550000000001,9296,1862
819004803107983360,2017-01-11 02:15:36,Bo,doggo,14,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,standard_poodle,0.351308,86694,36685
817777686764523521,2017-01-07 16:59:28,Dido,doggo,13,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,curly-coated_retriever,0.733256,10728,2673
821107785811234820,2017-01-16 21:32:06,,doggo,11,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,Pomeranian,0.85659,9551,2125
821407182352777218,2017-01-17 17:21:47,Sundance,doggo,14,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,Irish_setter,0.5054960000000001,11704,4307
821765923262631936,2017-01-18 17:07:18,Duchess,doggo,13,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,golden_retriever,0.980071,8368,1641
826204788643753985,2017-01-30 23:05:46,,doggo,13,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2,Labrador_retriever,0.782058,4844,912
826476773533745153,2017-01-31 17:06:32,Pilot,doggo,12,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1,German_shepherd,0.7418600000000001,18263,4137
737445876994609152,2016-05-31 00:49:32,,floofer,13,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,1,Samoyed,0.400568,10021,4331
685307451701334016,2016-01-08 03:50:03,Petrick,floofer,11,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg,1,Pomeranian,0.963176,2029,428
733822306246479872,2016-05-21 00:50:46,Moose,floofer,10,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,1,Lhasa,0.457356,3578,995
776218204058357768,2016-09-15 00:36:55,,floofer,13,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,Samoyed,0.940326,29717,15727
800388270626521089,2016-11-20 17:20:08,Doc,floofer,12,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,golden_retriever,0.35986,11179,2815
883360690899218434,2017-07-07 16:22:55,Grizzwald,floofer,13,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1,chow,0.987997,20920,3292
749317047558017024,2016-07-02 19:01:20,Blu,floofer,12,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,1,wire-haired_fox_terrier,0.155144,5408,2195
685641971164143616,2016-01-09 01:59:19,Otis,pupper,7,https://pbs.twimg.com/media/CYPjvFqW8AAgiP2.jpg,1,Lakeland_terrier,0.253839,2869,756
685943807276412928,2016-01-09 21:58:42,,pupper,8,https://pbs.twimg.com/ext_tw_video_thumb/685943751555051520/pu/img/rlBvQWaFPUMx1MTi.jpg,1,papillon,0.200812,1598,580
686007916130873345,2016-01-10 02:13:27,,pupper,11,https://pbs.twimg.com/media/CYUwjz-UAAEcdi8.jpg,1,Rhodesian_ridgeback,0.885301,2425,399
686377065986265092,2016-01-11 02:40:19,Birf,pupper,10,https://pbs.twimg.com/media/CYaAS2kUoAINkye.jpg,1,German_shepherd,0.830816,2158,553
686683045143953408,2016-01-11 22:56:10,Mona,pupper,11,https://pbs.twimg.com/media/CYeWlh0WAAADhsj.jpg,1,Norwich_terrier,0.100499,2766,781
687096057537363968,2016-01-13 02:17:20,,pupper,11,https://pbs.twimg.com/media/CYkON6CVAAAPXAc.jpg,1,Labrador_retriever,0.417107,2188,592
687312378585812992,2016-01-13 16:36:55,,pupper,7,https://pbs.twimg.com/media/CYnS9VWW8AAeR8m.jpg,1,Great_Dane,0.139909,4266,1851
687704180304273409,2016-01-14 18:33:48,Blakely,pupper,9,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg,1,miniature_pinscher,0.956063,2380,821
686618349602762752,2016-01-11 18:39:05,Olivia,pupper,11,https://pbs.twimg.com/media/CYdbvwjWcAEtjYu.jpg,1,Rottweiler,0.441331,3624,1328
685268753634967552,2016-01-08 01:16:17,Hubertson,pupper,10,https://pbs.twimg.com/media/CYKQS0xUQAEOptC.jpg,1,pug,0.999044,3029,1172
683834909291606017,2016-01-04 02:18:42,,pupper,9,https://pbs.twimg.com/ext_tw_video_thumb/683834825250320385/pu/img/yZdrqMlyky4KGOu6.jpg,1,Maltese_dog,0.738449,2566,1088
683828599284170753,2016-01-04 01:53:37,,pupper,12,https://pbs.twimg.com/media/CX1ye7HUMAADDzh.jpg,1,malamute,0.577376,2732,1040
683481228088049664,2016-01-03 02:53:17,Banjo,pupper,11,https://pbs.twimg.com/media/CXw2jSpWMAAad6V.jpg,1,keeshond,0.508951,2610,972
683462770029932544,2016-01-03 01:39:57,,pupper,8,https://pbs.twimg.com/media/CXwlw9MWsAAc-JB.jpg,1,Italian_greyhound,0.39956,2369,657
683142553609318400,2016-01-02 04:27:31,Brandy,pupper,9,https://pbs.twimg.com/media/CXsChyjW8AQJ16C.jpg,1,Leonberg,0.605851,2804,1014
683111407806746624,2016-01-02 02:23:45,Larry,pupper,10,https://pbs.twimg.com/media/CXrmMSpUwAAdeRj.jpg,1,cocker_spaniel,0.901392,3330,887
683078886620553216,2016-01-02 00:14:32,,pupper,9,https://pbs.twimg.com/media/CXrIntsUsAEkv0d.jpg,1,Eskimo_dog,0.0940442,1951,548
687818504314159109,2016-01-15 02:08:05,,pupper,12,https://pbs.twimg.com/media/CYufR8_WQAAWCqo.jpg,1,Lakeland_terrier,0.873029,2428,927
685169283572338688,2016-01-07 18:41:01,Gerbald,pupper,11,https://pbs.twimg.com/media/CYI10WhWsAAjzii.jpg,1,Bernese_mountain_dog,0.975096,4024,1396
700143752053182464,2016-02-18 02:24:13,,pupper,10,https://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg,1,golden_retriever,0.53246,7355,2639
681891461017812993,2015-12-29 17:36:07,Charlie,pupper,10,https://pbs.twimg.com/media/CXaQqGbWMAAKEgN.jpg,1,Chihuahua,0.20357,2411,793
700864154249383937,2016-02-20 02:06:50,,pupper,12,https://pbs.twimg.com/media/Cbn4OqKWwAADGWt.jpg,1,kuvasz,0.8058569999999999,2549,608
700151421916807169,2016-02-18 02:54:41,,pupper,11,https://pbs.twimg.com/media/CbdwATgWwAABGID.jpg,1,Italian_greyhound,0.17683800000000002,2193,656
699801817392291840,2016-02-17 03:45:29,Cooper,pupper,11,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,2,golden_retriever,0.808978,2978,925
699434518667751424,2016-02-16 03:25:58,,pupper,12,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,1,golden_retriever,0.836572,2127,502
699036661657767936,2016-02-15 01:05:02,,pupper,13,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,1,Chihuahua,0.222943,2552,1175
697616773278015490,2016-02-11 03:02:54,,pupper,11,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,1,Lhasa,0.521931,3086,989
697596423848730625,2016-02-11 01:42:02,,pupper,11,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,1,Shetland_sheepdog,0.621668,2950,1228
696713835009417216,2016-02-08 15:14:57,Trevith,pupper,9,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,1,Chesapeake_Bay_retriever,0.321589,2326,633
695095422348574720,2016-02-04 04:03:57,,pupper,12,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,1,papillon,0.227784,2581,597
695074328191332352,2016-02-04 02:40:08,Lorenzo,pupper,11,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,1,Shih-Tzu,0.5101060000000001,2780,1068
694356675654983680,2016-02-02 03:08:26,,pupper,10,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,1,Pomeranian,0.144272,1474,280
694329668942569472,2016-02-02 01:21:07,Grady,pupper,9,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1,boxer,0.99006,1955,490
693629975228977152,2016-01-31 03:00:47,,pupper,12,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,1,pug,0.841987,2392,777
693262851218264065,2016-01-30 02:41:58,,pupper,11,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,1,golden_retriever,0.989333,2161,485
693095443459342336,2016-01-29 15:36:45,Milo,pupper,10,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,1,Yorkshire_terrier,0.033487800000000005,1810,446
692905862751522816,2016-01-29 03:03:25,Wally,pupper,10,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,1,Mexican_hairless,0.162638,2372,848
692828166163931137,2016-01-28 21:54:41,,pupper,12,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,1,Samoyed,0.985857,2802,864
692752401762250755,2016-01-28 16:53:37,,pupper,13,https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,1,Samoyed,0.471276,6664,3542
690015576308211712,2016-01-21 03:38:27,,pupper,12,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,2,malamute,0.949609,2437,714
689905486972461056,2016-01-20 20:21:00,Gizmo,pupper,11,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,4,Pomeranian,0.943331,2393,684
689623661272240129,2016-01-20 01:41:08,Lucy,pupper,10,https://pbs.twimg.com/media/CZIJD2SWIAMJgNI.jpg,1,toy_poodle,0.279604,2182,626
689143371370250240,2016-01-18 17:52:38,Trip,pupper,10,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,1,English_springer,0.303781,1977,494
688916208532455424,2016-01-18 02:49:58,,pupper,11,https://pbs.twimg.com/media/CY-Fn1FWEAQhzhs.jpg,1,Pembroke,0.430544,2656,841
688519176466644993,2016-01-17 00:32:18,,pupper,12,https://pbs.twimg.com/media/CY4ciRFUMAAovos.jpg,1,Pembroke,0.696372,2271,710
681694085539872773,2015-12-29 04:31:49,Bo,pupper,11,https://pbs.twimg.com/media/CXXdJ7CVAAALu23.jpg,1,toy_poodle,0.920992,12511,3954
672988786805112832,2015-12-05 04:00:04,Schnozz,pupper,10,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,1,Lakeland_terrier,0.8366319999999999,928,271
681654059175129088,2015-12-29 01:52:46,Toffee,pupper,12,https://pbs.twimg.com/media/CXW4wGHWsAE_eBD.jpg,1,Pomeranian,0.800538,2573,898
674774481756377088,2015-12-10 02:15:47,Superpup,pupper,11,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,1,Chihuahua,0.407016,1057,446
674737130913071104,2015-12-09 23:47:22,Rufio,pupper,10,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,1,Pomeranian,0.948537,616,82
674638615994089473,2015-12-09 17:15:54,,pupper,12,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,1,Pomeranian,0.846986,1603,555
674447403907457024,2015-12-09 04:36:06,,pupper,10,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,1,Brabancon_griffon,0.409909,1015,342
674262580978937856,2015-12-08 16:21:41,Gus,pupper,9,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,1,Greater_Swiss_Mountain_dog,0.519428,1243,426
674038233588723717,2015-12-08 01:30:12,Kaiya,pupper,12,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,1,Eskimo_dog,0.358459,1052,397
673956914389192708,2015-12-07 20:07:04,,pupper,10,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg,1,pug,0.5861609999999999,1853,901
673919437611909120,2015-12-07 17:38:09,Obie,pupper,11,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,1,schipperke,0.115984,1114,350
673707060090052608,2015-12-07 03:34:14,Raymond,pupper,10,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,1,German_short-haired_pointer,0.935771,1044,368
673656262056419329,2015-12-07 00:12:23,Albert,pupper,10,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,1,bull_mastiff,0.700625,687,221
673612854080196609,2015-12-06 21:19:54,Jeffri,pupper,7,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,1,Newfoundland,0.223101,1518,675
675006312288268288,2015-12-10 17:37:00,Mollie,pupper,10,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg,1,boxer,0.654697,933,210
673295268553605120,2015-12-06 00:17:55,Eve,pupper,8,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,1,golden_retriever,0.889241,7110,2965
701545186879471618,2016-02-21 23:13:01,Millie,pupper,10,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,1,Border_collie,0.280893,2609,596
672975131468300288,2015-12-05 03:05:49,Chuckles,pupper,10,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,1,pug,0.8364209999999999,1585,847
672622327801233409,2015-12-04 03:43:54,,pupper,12,https://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg,1,golden_retriever,0.952773,1220,454
672594978741354496,2015-12-04 01:55:13,Scott,pupper,9,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,1,Great_Pyrenees,0.755945,1261,574
672481316919734272,2015-12-03 18:23:34,Jazz,pupper,12,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,1,Border_collie,0.599454,683,122
672254177670729728,2015-12-03 03:21:00,Rolf,pupper,11,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,1,pug,0.979487,1358,696
672205392827572224,2015-12-03 00:07:09,Opal,pupper,9,https://pbs.twimg.com/media/CVQnPMrVAAAzShR.jpg,1,pug,0.00326691,2132,1078
672160042234327040,2015-12-02 21:06:56,Bubba,pupper,8,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,1,pug,0.561027,833,336
673342308415348736,2015-12-06 03:24:51,Django,pupper,10,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,1,Chihuahua,0.013559200000000002,1205,537
675334060156301312,2015-12-11 15:19:21,,pupper,12,https://pbs.twimg.com/media/CV9EvZNUwAAgLCK.jpg,2,Pembroke,0.773135,2640,1219
675740360753160193,2015-12-12 18:13:51,,pupper,12,https://pbs.twimg.com/ext_tw_video_thumb/675740268751138818/pu/img/dVaVeFAVT-lk_1ZV.jpg,1,golden_retriever,0.800495,1120,327
681231109724700672,2015-12-27 21:52:07,,pupper,11,https://pbs.twimg.com/media/CXQ4EwQWwAEVaUf.jpg,1,Irish_setter,0.406047,2350,469
680836378243002368,2015-12-26 19:43:36,Ellie,pupper,12,https://pbs.twimg.com/media/CXLREjOW8AElfk6.jpg,3,Pembroke,0.427781,3373,1283
680473011644985345,2015-12-25 19:39:43,Hector,pupper,10,https://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg,1,Lakeland_terrier,0.796694,2482,725
680191257256136705,2015-12-25 01:00:07,,pupper,11,https://pbs.twimg.com/media/CXCGVXyWsAAAVHE.jpg,1,Brittany_spaniel,0.7332529999999999,2090,482
680145970311643136,2015-12-24 22:00:10,Kawhi,pupper,10,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,1,miniature_poodle,0.457117,3508,1692
680100725817409536,2015-12-24 19:00:23,,pupper,11,https://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg,1,golden_retriever,0.6989609999999999,3487,1329
679828447187857408,2015-12-24 00:58:27,,pupper,13,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,3,Chihuahua,0.346545,35308,13577
679777920601223168,2015-12-23 21:37:40,Rinna,pupper,10,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,1,bloodhound,0.5288189999999999,3025,1066
678800283649069056,2015-12-21 04:52:53,,pupper,12,https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg,1,Labrador_retriever,0.213673,2500,865
678389028614488064,2015-12-20 01:38:42,Bella,pupper,11,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,1,miniature_pinscher,0.516284,1813,406
678341075375947776,2015-12-19 22:28:09,,pupper,12,https://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg,1,golden_retriever,0.853284,1682,514
678278586130948096,2015-12-19 18:19:51,,pupper,10,https://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg,1,Maltese_dog,0.897841,11076,5865
677557565589463040,2015-12-17 18:34:46,,pupper,10,https://pbs.twimg.com/media/CWcrAVQWEAA6QMp.jpg,1,Shih-Tzu,0.249017,2376,1114
677269281705472000,2015-12-16 23:29:14,,pupper,10,https://pbs.twimg.com/media/CWYk0WxWoAAEwRt.jpg,1,Shetland_sheepdog,0.656616,1906,679
676936541936185344,2015-12-16 01:27:03,,pupper,8,https://pbs.twimg.com/media/CWT2MUgWIAECWig.jpg,1,Chesapeake_Bay_retriever,0.5452859999999999,12276,4745
676819651066732545,2015-12-15 17:42:34,,pupper,12,https://pbs.twimg.com/media/CWSL4W8WsAAE4KU.jpg,2,Labrador_retriever,0.0394646,1752,637
676617503762681856,2015-12-15 04:19:18,,pupper,13,https://pbs.twimg.com/media/CWPUB9TWwAALPPx.jpg,1,Chihuahua,0.841084,2771,916
676603393314578432,2015-12-15 03:23:14,Godzilla,pupper,9,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg,1,whippet,0.8770209999999999,1120,368
676575501977128964,2015-12-15 01:32:24,,pupper,8,https://pbs.twimg.com/media/CWOt07EUsAAnOYW.jpg,1,Yorkshire_terrier,0.0731443,2478,1066
676470639084101634,2015-12-14 18:35:43,,pupper,11,https://pbs.twimg.com/media/CWNOdIpWoAAWid2.jpg,1,golden_retriever,0.7903859999999999,11170,4475
676263575653122048,2015-12-14 04:52:55,,pupper,10,https://pbs.twimg.com/media/CWKSIfUUYAAiOBO.jpg,1,toy_poodle,0.0980293,2002,516
675898130735476737,2015-12-13 04:40:46,,pupper,10,https://pbs.twimg.com/media/CWFFt3_XIAArIYK.jpg,1,Labrador_retriever,0.40743,1543,542
